hhId,lon,lat,income,pId,age,gender,isEmployed
340433,18.678353,-33.825926,614400,1182585,43,m,true
340434,18.678091,-33.828062,1228800,1182586,60,m,true
340434,18.678091,-33.828062,1228800,1182587,59,f,false
340435,18.678983,-33.826376,307200,1182588,69,m,false
340435,18.678983,-33.826376,307200,1182589,66,f,false
340436,18.677628,-33.827631,307200,1182590,64,f,false
340436,18.677628,-33.827631,307200,1182591,67,m,false
340436,18.677628,-33.827631,307200,1182592,60,f,false
340437,18.676089,-33.824628,307200,1182593,67,m,false
340437,18.676089,-33.824628,307200,1182594,23,m,false
340437,18.676089,-33.824628,307200,1182595,20,f,false
340438,18.676473,-33.824579,614400,1182596,4,f,false
340439,18.677081,-33.826508,307200,1182597,39,m,true
340439,18.677081,-33.826508,307200,1182598,39,f,false
340439,18.677081,-33.826508,307200,1182599,14,f,false
340439,18.677081,-33.826508,307200,1182600,12,f,false
340439,18.677081,-33.826508,307200,1182601,10,f,false
340439,18.677081,-33.826508,307200,1182602,10,f,false
340440,18.678202,-33.827619,614400,1182603,26,m,true
340440,18.678202,-33.827619,614400,1182604,19,m,true
340441,18.677874,-33.827571,307200,1182605,46,m,true
340442,18.677152,-33.824774,38400,1182606,55,f,true
340442,18.677152,-33.824774,38400,1182607,17,f,false
340443,18.677579,-33.827465,0,1182608,71,m,false
340443,18.677579,-33.827465,0,1182609,67,f,false
340443,18.677579,-33.827465,0,1182610,34,m,false
340444,18.678483,-33.828003,307200,1182611,27,m,true
340445,18.678538,-33.826418,1228800,1182612,43,m,true
340445,18.678538,-33.826418,1228800,1182613,41,f,true
340445,18.678538,-33.826418,1228800,1182614,64,f,false
340446,18.677334,-33.826460,614400,1182615,65,m,false
340446,18.677334,-33.826460,614400,1182616,60,f,false
340447,18.677001,-33.826360,307200,1182617,52,m,true
340447,18.677001,-33.826360,307200,1182618,48,f,false
340447,18.677001,-33.826360,307200,1182619,20,m,true
340447,18.677001,-33.826360,307200,1182620,16,m,false
340448,18.677825,-33.826336,614400,1182621,53,m,true
340448,18.677825,-33.826336,614400,1182622,40,f,true
340448,18.677825,-33.826336,614400,1182623,7,m,false
340448,18.677825,-33.826336,614400,1182624,5,f,false
340448,18.677825,-33.826336,614400,1182625,87,f,false
340449,18.677965,-33.826593,614400,1182626,60,f,true
340449,18.677965,-33.826593,614400,1182627,69,m,false
340450,18.678029,-33.827693,1228800,1182628,40,f,true
340450,18.678029,-33.827693,1228800,1182629,41,m,true
340450,18.678029,-33.827693,1228800,1182630,12,m,false
340450,18.678029,-33.827693,1228800,1182631,7,f,false
340451,18.676986,-33.826272,38400,1182632,73,m,false
340451,18.676986,-33.826272,38400,1182633,73,f,false
340452,18.677525,-33.824247,307200,1182634,80,f,false
340452,18.677525,-33.824247,307200,1182635,59,m,true
340453,18.679249,-33.827076,153600,1182636,70,m,false
340453,18.679249,-33.827076,153600,1182637,65,f,false
340454,18.677208,-33.824448,4915200,1182638,78,m,false
340454,18.677208,-33.824448,4915200,1182639,70,f,false
340455,18.678874,-33.828121,614400,1182640,33,f,true
340456,18.677907,-33.825646,614400,1182641,30,f,false
340456,18.677907,-33.825646,614400,1182642,30,m,true
340457,18.677005,-33.824725,153600,1182643,89,f,false
340457,18.677005,-33.824725,153600,1182644,62,f,true
340458,18.676749,-33.824752,38400,1182645,29,f,true
340458,18.676749,-33.824752,38400,1182646,20,f,false
340459,18.677873,-33.825919,38400,1182647,73,m,false
545195,18.674582,-33.829803,614400,1873075,51,m,true
545195,18.674582,-33.829803,614400,1873076,39,f,true
545195,18.674582,-33.829803,614400,1873077,10,m,false
545195,18.674582,-33.829803,614400,1873078,7,f,false
545196,18.674436,-33.830899,614400,1873079,30,f,true
545196,18.674436,-33.830899,614400,1873080,26,m,true
545196,18.674436,-33.830899,614400,1873081,29,m,true
545197,18.672009,-33.832366,614400,1873082,43,m,true
545197,18.672009,-33.832366,614400,1873083,38,f,true
545197,18.672009,-33.832366,614400,1873084,111,f,false
545197,18.672009,-33.832366,614400,1873085,10,f,false
545198,18.673327,-33.831269,1228800,1873086,41,m,true
545198,18.673327,-33.831269,1228800,1873087,36,f,true
545198,18.673327,-33.831269,1228800,1873088,3,f,false
545199,18.672822,-33.833023,2457600,1873089,40,m,true
545199,18.672822,-33.833023,2457600,1873090,38,f,true
545199,18.672822,-33.833023,2457600,1873091,6,m,false
545199,18.672822,-33.833023,2457600,1873092,3,f,false
545199,18.672822,-33.833023,2457600,1873093,33,f,true
545200,18.671888,-33.832836,614400,1873094,46,m,true
545200,18.671888,-33.832836,614400,1873095,35,f,true
545201,18.672604,-33.832024,614400,1873096,56,m,true
545201,18.672604,-33.832024,614400,1873097,54,f,false
545201,18.672604,-33.832024,614400,1873098,20,m,false
545201,18.672604,-33.832024,614400,1873099,12,m,false
545201,18.672604,-33.832024,614400,1873100,11,m,false
545201,18.672604,-33.832024,614400,1873101,34,f,true
545201,18.672604,-33.832024,614400,1873102,33,f,true
545201,18.672604,-33.832024,614400,1873103,29,f,true
545201,18.672604,-33.832024,614400,1873104,22,f,true
545202,18.671872,-33.831555,1228800,1873105,50,m,true
545202,18.671872,-33.831555,1228800,1873106,57,f,true
545202,18.671872,-33.831555,1228800,1873107,19,f,false
545202,18.671872,-33.831555,1228800,1873108,50,m,true
545202,18.671872,-33.831555,1228800,1873109,45,m,true
545202,18.671872,-33.831555,1228800,1873110,41,f,true
545203,18.672425,-33.830533,1228800,1873111,28,f,true
545203,18.672425,-33.830533,1228800,1873112,31,m,true
545203,18.672425,-33.830533,1228800,1873113,0,m,false
545204,18.674846,-33.829879,1228800,1873114,45,m,true
545204,18.674846,-33.829879,1228800,1873115,43,f,true
545204,18.674846,-33.829879,1228800,1873116,9,m,false
545204,18.674846,-33.829879,1228800,1873117,7,f,false
545205,18.671860,-33.830779,1228800,1873118,60,m,true
545205,18.671860,-33.830779,1228800,1873119,60,f,true
545205,18.671860,-33.830779,1228800,1873120,27,f,true
545205,18.671860,-33.830779,1228800,1873121,29,f,false
545205,18.671860,-33.830779,1228800,1873122,29,m,true
545205,18.671860,-33.830779,1228800,1873123,53,f,true
545205,18.671860,-33.830779,1228800,1873124,28,m,true
545205,18.671860,-33.830779,1228800,1873125,30,m,true
545206,18.673418,-33.831612,307200,1873126,65,m,false
545206,18.673418,-33.831612,307200,1873127,60,f,true
545206,18.673418,-33.831612,307200,1873128,36,f,true
545207,18.671832,-33.832454,1228800,1873129,42,m,true
545207,18.671832,-33.832454,1228800,1873130,40,f,true
545207,18.671832,-33.832454,1228800,1873131,18,m,false
545207,18.671832,-33.832454,1228800,1873132,11,m,false
545207,18.671832,-33.832454,1228800,1873133,6,m,false
545208,18.671193,-33.831075,614400,1873134,43,m,true
545208,18.671193,-33.831075,614400,1873135,41,f,true
545208,18.671193,-33.831075,614400,1873136,17,m,false
545208,18.671193,-33.831075,614400,1873137,13,m,false
545209,18.674348,-33.831166,614400,1873138,43,m,true
545210,18.675107,-33.831239,0,1873139,39,f,true
545210,18.675107,-33.831239,0,1873140,58,f,false
545211,18.672216,-33.830722,614400,1873141,50,m,true
545211,18.672216,-33.830722,614400,1873142,61,f,true
545212,18.671831,-33.832524,614400,1873143,39,f,true
545212,18.671831,-33.832524,614400,1873144,46,m,true
545212,18.671831,-33.832524,614400,1873145,8,m,false
545212,18.671831,-33.832524,614400,1873146,4,m,false
545213,18.674041,-33.831572,307200,1873147,53,m,true
545213,18.674041,-33.831572,307200,1873148,50,f,true
545213,18.674041,-33.831572,307200,1873149,25,m,false
545213,18.674041,-33.831572,307200,1873150,21,f,false
545214,18.673797,-33.830676,307200,1873151,46,m,true
545214,18.673797,-33.830676,307200,1873152,36,f,false
545214,18.673797,-33.830676,307200,1873153,13,f,false
545214,18.673797,-33.830676,307200,1873154,11,m,false
545214,18.673797,-33.830676,307200,1873155,9,m,false
545214,18.673797,-33.830676,307200,1873156,9,m,false
545214,18.673797,-33.830676,307200,1873157,7,f,false
545215,18.675159,-33.831107,1228800,1873158,45,m,true
545215,18.675159,-33.831107,1228800,1873159,36,f,true
545215,18.675159,-33.831107,1228800,1873160,0,m,false
545216,18.674506,-33.831477,2457600,1873161,50,f,true
545216,18.674506,-33.831477,2457600,1873162,16,m,false
545216,18.674506,-33.831477,2457600,1873163,15,m,false
545216,18.674506,-33.831477,2457600,1873164,26,f,false
545216,18.674506,-33.831477,2457600,1873165,4,m,false
545217,18.673160,-33.831058,2457600,1873166,42,m,true
545217,18.673160,-33.831058,2457600,1873167,39,f,true
545217,18.673160,-33.831058,2457600,1873168,4,f,false
545217,18.673160,-33.831058,2457600,1873169,3,f,false
545218,18.673621,-33.832618,614400,1873170,31,m,true
545218,18.673621,-33.832618,614400,1873171,28,f,true
545218,18.673621,-33.832618,614400,1873172,6,m,false
545219,18.671423,-33.831993,1228800,1873173,44,m,true
545219,18.671423,-33.831993,1228800,1873174,42,m,true
545220,18.672376,-33.830474,614400,1873175,27,m,true
545221,18.673250,-33.830507,0,1873176,45,f,false
545222,18.674095,-33.832289,614400,1873177,44,m,true
545222,18.674095,-33.832289,614400,1873178,41,f,true
545222,18.674095,-33.832289,614400,1873179,22,f,true
545222,18.674095,-33.832289,614400,1873180,15,m,false
545222,18.674095,-33.832289,614400,1873181,10,f,false
545223,18.672308,-33.831226,614400,1873182,58,m,true
545223,18.672308,-33.831226,614400,1873183,56,f,true
545223,18.672308,-33.831226,614400,1873184,72,m,false
545224,18.673177,-33.831863,614400,1873185,53,m,true
545224,18.673177,-33.831863,614400,1873186,49,f,false
545224,18.673177,-33.831863,614400,1873187,15,f,false
545225,18.672839,-33.832088,153600,1873188,34,m,true
545225,18.672839,-33.832088,153600,1873189,30,m,true
545225,18.672839,-33.832088,153600,1873190,25,m,true
545225,18.672839,-33.832088,153600,1873191,23,m,true
545226,18.671829,-33.832133,614400,1873192,47,m,true
545226,18.671829,-33.832133,614400,1873193,44,f,true
545226,18.671829,-33.832133,614400,1873194,17,f,false
545226,18.671829,-33.832133,614400,1873195,21,f,false
545227,18.671967,-33.831048,1228800,1873196,64,m,false
545227,18.671967,-33.831048,1228800,1873197,60,f,true
545227,18.671967,-33.831048,1228800,1873198,25,m,true
545228,18.675110,-33.831873,2457600,1873199,39,f,true
545228,18.675110,-33.831873,2457600,1873200,48,m,true
545228,18.675110,-33.831873,2457600,1873201,11,m,false
545228,18.675110,-33.831873,2457600,1873202,10,m,false
545228,18.675110,-33.831873,2457600,1873203,6,f,false
545229,18.673862,-33.831750,614400,1873204,25,m,true
545229,18.673862,-33.831750,614400,1873205,25,f,true
545230,18.671630,-33.831491,614400,1873206,40,m,true
545230,18.671630,-33.831491,614400,1873207,34,f,true
545230,18.671630,-33.831491,614400,1873208,11,m,false
545230,18.671630,-33.831491,614400,1873209,9,f,false
545230,18.671630,-33.831491,614400,1873210,3,m,false
545231,18.672765,-33.830540,1228800,1873211,43,m,true
545231,18.672765,-33.830540,1228800,1873212,41,f,true
545231,18.672765,-33.830540,1228800,1873213,7,f,false
545231,18.672765,-33.830540,1228800,1873214,11,m,false
545232,18.672608,-33.832809,0,1873215,36,f,false
545233,18.675479,-33.830916,614400,1873216,4,f,false
545234,18.672657,-33.830416,614400,1873217,43,m,true
545234,18.672657,-33.830416,614400,1873218,45,f,true
545234,18.672657,-33.830416,614400,1873219,12,m,false
545234,18.672657,-33.830416,614400,1873220,10,m,false
545235,18.671758,-33.832639,153600,1873221,20,m,true
545236,18.672341,-33.832035,1228800,1873222,51,m,true
545236,18.672341,-33.832035,1228800,1873223,48,f,true
545236,18.672341,-33.832035,1228800,1873224,18,f,false
545236,18.672341,-33.832035,1228800,1873225,84,f,false
545237,18.673547,-33.830984,153600,1873226,32,m,true
545237,18.673547,-33.830984,153600,1873227,29,f,false
545237,18.673547,-33.830984,153600,1873228,9,f,false
545237,18.673547,-33.830984,153600,1873229,6,m,false
545237,18.673547,-33.830984,153600,1873230,4,m,false
545238,18.673752,-33.830871,1228800,1873231,65,m,false
545238,18.673752,-33.830871,1228800,1873232,66,f,false
545239,18.674666,-33.830840,614400,1873233,52,m,true
545239,18.674666,-33.830840,614400,1873234,50,f,false
545239,18.674666,-33.830840,614400,1873235,17,m,false
545239,18.674666,-33.830840,614400,1873236,15,f,false
545239,18.674666,-33.830840,614400,1873237,10,m,false
545240,18.673165,-33.830080,0,1873238,45,m,false
545240,18.673165,-33.830080,0,1873239,36,m,false
545240,18.673165,-33.830080,0,1873240,44,m,false
545241,18.671561,-33.831871,0,1873241,22,m,false
545242,18.673062,-33.831208,153600,1873242,26,m,true
545242,18.673062,-33.831208,153600,1873243,21,m,true
545243,18.672688,-33.832528,307200,1873244,48,m,true
545243,18.672688,-33.832528,307200,1873245,39,f,true
545243,18.672688,-33.832528,307200,1873246,72,f,false
545243,18.672688,-33.832528,307200,1873247,19,f,false
545243,18.672688,-33.832528,307200,1873248,11,f,false
545244,18.673084,-33.831708,153600,1873249,27,f,true
545244,18.673084,-33.831708,153600,1873250,38,m,true
545244,18.673084,-33.831708,153600,1873251,15,m,false
545245,18.673849,-33.831879,614400,1873252,58,m,true
545245,18.673849,-33.831879,614400,1873253,57,f,false
545246,18.674285,-33.830296,614400,1873254,61,f,true
545247,18.672033,-33.831071,614400,1873255,29,m,true
545247,18.672033,-33.831071,614400,1873256,29,f,true
545247,18.672033,-33.831071,614400,1873257,5,f,false
545248,18.674230,-33.831554,1228800,1873258,38,m,true
545248,18.674230,-33.831554,1228800,1873259,38,f,true
545248,18.674230,-33.831554,1228800,1873260,9,f,false
545248,18.674230,-33.831554,1228800,1873261,5,m,false
545249,18.673131,-33.832873,614400,1873262,43,m,true
545249,18.673131,-33.832873,614400,1873263,32,f,true
545249,18.673131,-33.832873,614400,1873264,6,m,false
545249,18.673131,-33.832873,614400,1873265,2,f,false
545250,18.672395,-33.832656,614400,1873266,33,f,true
545251,18.672938,-33.831819,1228800,1873267,58,m,true
545251,18.672938,-33.831819,1228800,1873268,53,f,true
545251,18.672938,-33.831819,1228800,1873269,24,f,true
545251,18.672938,-33.831819,1228800,1873270,19,f,false
545252,18.673978,-33.832352,1228800,1873271,49,f,true
545252,18.673978,-33.832352,1228800,1873272,43,m,false
545252,18.673978,-33.832352,1228800,1873273,19,m,false
545253,18.671543,-33.832335,614400,1873274,53,m,true
545253,18.671543,-33.832335,614400,1873275,53,f,true
545253,18.671543,-33.832335,614400,1873276,22,m,true
545253,18.671543,-33.832335,614400,1873277,82,f,false
545254,18.672840,-33.831380,19200,1873278,82,f,false
545255,18.671642,-33.831004,19200,1873279,34,f,true
545255,18.671642,-33.831004,19200,1873280,40,f,false
545255,18.671642,-33.831004,19200,1873281,15,m,false
545255,18.671642,-33.831004,19200,1873282,6,f,false
545255,18.671642,-33.831004,19200,1873283,2,m,false
545256,18.674370,-33.830911,0,1873284,77,m,false
545256,18.674370,-33.830911,0,1873285,73,f,false
545256,18.674370,-33.830911,0,1873286,38,m,false
545257,18.672480,-33.832170,614400,1873287,47,m,true
545257,18.672480,-33.832170,614400,1873288,46,f,true
545257,18.672480,-33.832170,614400,1873289,21,m,true
545257,18.672480,-33.832170,614400,1873290,18,m,false
545258,18.675687,-33.831743,1228800,1873291,61,m,true
545258,18.675687,-33.831743,1228800,1873292,56,f,false
545258,18.675687,-33.831743,1228800,1873293,81,f,false
545258,18.675687,-33.831743,1228800,1873294,31,f,true
545258,18.675687,-33.831743,1228800,1873295,28,f,true
545259,18.672005,-33.831583,0,1873296,25,m,false
545260,18.674926,-33.831623,1228800,1873297,54,f,true
545260,18.674926,-33.831623,1228800,1873298,19,m,false
545260,18.674926,-33.831623,1228800,1873299,25,f,true
545261,18.675068,-33.830711,614400,1873300,31,m,true
545261,18.675068,-33.830711,614400,1873301,40,f,true
545261,18.675068,-33.830711,614400,1873302,16,f,false
545261,18.675068,-33.830711,614400,1873303,13,f,false
545261,18.675068,-33.830711,614400,1873304,10,m,false
545261,18.675068,-33.830711,614400,1873305,10,m,false
545261,18.675068,-33.830711,614400,1873306,0,f,false
545262,18.671946,-33.831221,1228800,1873307,41,m,true
545262,18.671946,-33.831221,1228800,1873308,38,f,true
545262,18.671946,-33.831221,1228800,1873309,4,f,false
545262,18.671946,-33.831221,1228800,1873310,4,f,false
545263,18.673580,-33.830802,153600,1873311,77,f,false
545264,18.673676,-33.831442,4915200,1873312,26,f,true
545264,18.673676,-33.831442,4915200,1873313,26,m,true
545265,18.674947,-33.830146,1228800,1873314,44,m,true
545265,18.674947,-33.830146,1228800,1873315,45,f,true
545265,18.674947,-33.830146,1228800,1873316,13,f,false
545265,18.674947,-33.830146,1228800,1873317,9,f,false
545265,18.674947,-33.830146,1228800,1873318,7,m,false
545266,18.674571,-33.830673,1228800,1873319,53,m,true
545266,18.674571,-33.830673,1228800,1873320,45,f,false
545267,18.672759,-33.831432,0,1873321,20,m,true
545267,18.672759,-33.831432,0,1873322,21,m,false
545267,18.672759,-33.831432,0,1873323,20,m,false
545267,18.672759,-33.831432,0,1873324,20,m,false
545268,18.672224,-33.833251,0,1873325,22,m,true
545269,18.672533,-33.830922,614400,1873326,28,m,true
545269,18.672533,-33.830922,614400,1873327,28,m,true
545270,18.673504,-33.830678,307200,1873328,38,m,true
545270,18.673504,-33.830678,307200,1873329,33,f,true
545270,18.673504,-33.830678,307200,1873330,13,m,false
545270,18.673504,-33.830678,307200,1873331,10,f,false
545270,18.673504,-33.830678,307200,1873332,6,f,false
545271,18.675781,-33.831673,614400,1873333,53,m,true
545271,18.675781,-33.831673,614400,1873334,49,f,true
545271,18.675781,-33.831673,614400,1873335,19,m,false
545271,18.675781,-33.831673,614400,1873336,22,m,true
545272,18.671791,-33.831194,307200,1873337,27,m,true
545272,18.671791,-33.831194,307200,1873338,26,f,true
545272,18.671791,-33.831194,307200,1873339,1,f,false
545272,18.671791,-33.831194,307200,1873340,16,m,false
545273,18.673819,-33.830912,153600,1873341,36,f,true
545273,18.673819,-33.830912,153600,1873342,29,f,false
545274,18.672036,-33.832617,614400,1873343,53,m,true
